time_s,Qin_m3_s,Qout_m3_s,Qleak_m3_s,P_damage_Pa,sensor_voltage_V,sensor_deltaP_Pa,leak_conductance_m3_Pa_s,hydrogel_swelling_fraction
399,2.036229616544852e-09,1.2308742780806493e-09,8.053553384642032e-10,275.9203829625114,-0.00019815976726810782,92.23351832184113,2.9187961027642706e-12,0.6481127419943533
400,2.033897499731156e-09,1.2330605341307704e-09,8.008369656003867e-10,277.26811804403945,-0.00019858946590215265,92.97477753604124,2.8883124798112815e-12,0.6520009592077447
401,2.031568636873816e-09,1.2352437397411676e-09,7.963248971326482e-10,278.61397265752754,-0.00020040267728791162,93.71500248595541,2.8581656890248332e-12,0.6558462131345877
402,2.029243164616378e-09,1.237423766814578e-09,7.918193978018009e-10,279.9578678363899,-0.0001984400092636117,94.45414973967331,2.8283520085406133e-12,0.6596489785024728
403,2.026921218786851e-09,1.2396004880182689e-09,7.873207307685822e-10,281.29972508534223,-0.00019943710549250217,95.19217612450214,2.798867757619459e-12,0.6634097247934363
404,2.0246029343669386e-09,1.241773776812882e-09,7.828291575540571e-10,282.6394663981817,-0.00020201615902911248,95.92903873674553,2.769709296192944e-12,0.6671289163019205
405,2.0222884454617066e-09,1.243943507480868e-09,7.783449379808384e-10,283.9770142753164,-0.00020460007429659455,96.66469495134496,2.74087302441398e-12,0.6708070121920944
406,2.019977885269684e-09,1.2461095551545144e-09,7.738683301151698e-10,285.3122917410432,-0.0002077321699799464,97.39910243138286,2.7123553822123886e-12,0.6744444665545424
407,2.0176713860534265e-09,1.2482717958435432e-09,7.693995902098835e-10,286.645222360561,-0.00020832386702608125,98.13221913743962,2.6841528488553796e-12,0.6780417284623241
408,2.0153690791105404e-09,1.2504301064622737e-09,7.649389726482668e-10,287.9757302567138,-0.00020821772907531123,98.86400333680243,2.6562619425128908e-12,0.681599242026417
409,2.013071094745191e-09,1.2525843648563313e-09,7.604867298888603e-10,289.3037401264578,-0.00020727659004555102,99.59441361252243,2.628679219827726e-12,0.6851174464505452
410,2.010777562240104e-09,1.2547344498288975e-09,7.560431124112066e-10,290.6291772570415,-0.00021126112203418999,100.32340887231337,2.601401275490446e-12,0.6885967760854024
411,2.008488609829067e-09,1.256880241166484e-09,7.516083686625827e-10,291.9519675418964,-0.00021519303859947873,101.0509483572925,2.5744247418189553e-12,0.6920376604822762
412,2.006204364669952e-09,1.259021619664228e-09,7.471827450057242e-10,293.2720374962273,-0.0002160982801142344,101.77699165055375,2.547746288342734e-12,0.69544052444608
413,2.0039249528182633e-09,1.2611584671506848e-09,7.427664856675797e-10,294.58931427230016,-0.00021867827301047087,102.50149868557779,2.521362621391665e-12,0.6988057880877978
414,2.001650499201226e-09,1.263290666512126e-09,7.383598326891e-10,295.9037256744173,-0.0002208134859503874,103.22442975446731,2.4952704836894043e-12,0.7021338668763515
415,1.9993811275924102e-09,1.2654181017163179e-09,7.339630258760922e-10,297.21520017357716,-0.00022114924748044187,103.94574551601033,2.469466653951242e-12,0.7054251716898927
416,1.9971169605869338e-09,1.2675406578357791e-09,7.295763027511553e-10,298.5236669218116,-0.00022191809509116342,104.66540700356575,2.443947946486413e-12,0.708680108866529
417,1.994858119577212e-09,1.2696582210705029e-09,7.251998985067096e-10,299.8290557661943,-0.00022016248667064447,105.38337563276818,2.418711210804793e-12,0.7118990802544907
418,1.992604724729297e-09,1.2717706787701493e-09,7.208340459591474e-10,301.13129726251873,-0.00022525151351611626,106.0996132090504,2.393753331227947e-12,0.7150824832617415
419,1.9903568949597896e-09,1.2738779194556783e-09,7.164789755041117e-10,302.4303226886364,-0.0002241583938799706,106.81408193497998,2.369071226504474e-12,0.7182307109050416
420,1.988114747913358e-09,1.2759798328404342e-09,7.121349150729237e-10,303.7260640574539,-0.0002248518269803236,107.52674441740729,2.344661849429602e-12,0.7213441518584691
421,1.98587839994084e-09,1.2780763098506686e-09,7.078020900901712e-10,305.0184541295837,-0.00022973896950395677,108.23756367442382,2.3205221864689847e-12,0.724423190501405
422,1.9836479660779617e-09,1.2801672426454897e-09,7.034807234324719e-10,306.3074264256431,-0.000228186774898644,108.9465031421264,2.296649257386659e-12,0.7274682069659875
423,1.9814235600246704e-09,1.2822525246362442e-09,6.991710353884258e-10,307.59291523820156,-0.0002314742198617066,109.65352668118851,2.2730401148771065e-12,0.7304795771840426
424,1.9792052941250746e-09,1.2843320505053115e-09,6.948732436197636e-10,308.8748556433668,-0.0002352367339807046,110.3585985832323,2.249691844201389e-12,0.7334576729334963
425,1.9769932793480265e-09,1.286405716224317e-09,6.9058756312371e-10,310.1531835120131,-0.00023536465586785976,111.06168357700449,2.226601562827298e-12,0.7364028618842733
426,1.974787625268318e-09,1.2884734190717546e-09,6.863142061965632e-10,311.4278355206438,-0.00023733831864007168,111.76274683435102,2.2037664200734847e-12,0.7393155076436881
427,1.9725884400485185e-09,1.2905350576500143e-09,6.820533823985046e-10,312.6987491618883,-0.00023933344350489182,112.46175397598961,2.1811835967575185e-12,0.742195969801337
428,1.970395830421453e-09,1.2925905319018076e-09,6.778052985196453e-10,313.965862754629,-0.00024074657983370908,113.15867107708061,2.158850304847838e-12,0.74504460397349
429,1.968209901673315e-09,1.2946397431259977e-09,6.735701585473166e-10,315.2291154537582,-0.00024153634035764098,113.85346467259274,2.136763787119545e-12,0.7478617618469968
430,1.9660307576274336e-09,1.296682593992822e-09,6.693481636346121e-10,316.4884472595621,-0.0002424275578625095,114.54610176246419,2.1149213168140026e-12,0.7506477912227038
431,1.9638585006286815e-09,1.2987189885585006e-09,6.651395120701814e-10,317.743799026729,-0.00024653219556068645,115.2365498165579,2.093320197302195e-12,0.7534030360583935
432,1.9616932315285373e-09,1.3007488322792482e-09,6.609443992492892e-10,318.9951124729834,-0.000246243001203458,115.92477677940943,2.0719577617518086e-12,0.7561278365112489
433,1.959535049670796e-09,1.3027720320246635e-09,6.567630176461331e-10,320.2423301873421,-0.0002507259453266983,116.6107510747685,2.0508313727979875e-12,0.7588225289798486
434,1.9573840528779398e-09,1.3047884960905094e-09,6.525955567874303e-10,321.4853956379929,-0.00024861180298093536,117.29444160993211,2.029938422217731e-12,0.7614874461456975
435,1.9552403374381536e-09,1.3067981342108833e-09,6.48442203227271e-10,322.72425317979565,-0.0002493334380128812,117.97581777987003,2.0092763306078883e-12,0.7641229170143
436,1.953103998093008e-09,1.3088008575697681e-09,6.443031405232398e-10,323.95884806140424,-0.00025169499059998594,118.654849471142,1.9888425470667078e-12,0.7667292669557771
437,1.950975128025781e-09,1.3107965788119734e-09,6.401785492138075e-10,325.18912643201054,-0.000252888414703512,119.3315070656071,1.968634548878909e-12,0.7693068177450372
438,1.9488538188504493e-09,1.3127852120534599e-09,6.36068606796989e-10,326.41503534770976,-0.00025371235109977606,120.00576144392437,1.948649841204234e-12,0.7718558876015007
439,1.946740160601325e-09,1.3147666728910556e-09,6.319734877102693e-10,327.63652277748906,-0.00025764939008074466,120.67758398884683,1.9288859567694397e-12,0.7743767912283878
440,1.9446342417233444e-09,1.316740878411555e-09,6.278933633117897e-10,328.853537608838,-0.00025821901227221364,121.34694658830719,1.9093404555636898e-12,0.7768698398515702
441,1.942536149063012e-09,1.318707747200214e-09,6.238284018627989e-10,330.0660296529843,-0.0002581355130721122,122.01382163829746,1.8900109245373185e-12,0.7793353412579951
442,1.9404459678599885e-09,1.3206671993486326e-09,6.197787685113562e-10,331.2739496497539,-0.0002585646871952735,122.67818204554226,1.87089497730392e-12,0.7817735998336837
443,1.938363781739325e-09,1.3226191564620355e-09,6.157446252772888e-10,332.4772492720585,-0.0002611843198097582,123.34000122996642,1.8519902538457277e-12,0.7841849166013103
444,1.9362896727043406e-09,1.3245635416659472e-09,6.117261310383935e-10,333.6758811300109,-0.0002582686947969508,123.99925312695913,1.833294420222255e-12,0.7865695892573654
445,1.9342237211301454e-09,1.3265002796122694e-09,6.077234415178762e-10,334.8697987746713,-0.00026495187863472724,124.65591218943385,1.8148051682821472e-12,0.7889279122089098
446,1.9321660057577887e-09,1.3284292964847615e-09,6.037367092730275e-10,336.0589567014262,-0.0002641590201409861,125.30995338968728,1.7965202153782242e-12,0.7912601766099203
447,1.930116603689046e-09,1.3303505200039286e-09,5.997660836851179e-10,337.24331035300116,-0.00026500845676102165,125.96135222105548,1.7784373040856685e-12,0.7935666703972362
448,1.9280755903818334e-09,1.332263879431323e-09,5.958117109505109e-10,338.42281612211247,-0.00026918735959415295,126.61008469937354,1.760554201923328e-12,0.7958476783261061
449,1.9260430396462417e-09,1.3341693055732596e-09,5.918737340729823e-10,339.5974313537577,-0.0002719330402860393,127.25612736423437,1.7428687010780981e-12,0.7981034820053446
450,1.9240190236411886e-09,1.3360667307839538e-09,5.879522928572351e-10,340.76711434715037,-0.00027402365311788706,127.89945728005304,1.7253786181323506e-12,0.8003343599320981
451,1.9220036128716844e-09,1.337956088968085e-09,5.840475239035989e-10,341.93182435730023,-0.00027269451652679467,128.54005203693646,1.7080817937943702e-12,0.8025405875262283
452,1.9199968761867037e-09,1.3398373155827958e-09,5.801595606039077e-10,343.0915215962442,-0.00027215325392280983,129.17788975135946,1.6909760926317761e-12,0.8047224371643142
453,1.9179988807776554e-09,1.3417103476391203e-09,5.762885331385347e-10,344.2461672339295,-0.00027517936701985674,129.8129490666514,1.6740594028078833e-12,0.8068801782132802
454,1.9160096921774466e-09,1.3435751237028647e-09,5.72434568474582e-10,345.3957233987547,-0.00027671991209085557,130.44520915329335,1.6573296358209798e-12,0.8090140770636505
455,1.914029374260137e-09,1.3454315838949338e-09,5.685977903652031e-10,346.5401531777705,-0.0002791609837480012,131.07464970902817,1.6407847262464847e-12,0.8111243971624382
456,1.9120579892411652e-09,1.3472796698911121e-09,5.647783193500529e-10,347.679420616547,-0.0002786113975708795,131.70125095878842,1.6244226314819553e-12,0.813211399045669
457,1.9100955976781575e-09,1.3491193249213136e-09,5.609762727568433e-10,348.8134907187085,-0.0002853299486249172,132.32499365443962,1.60824133149491e-12,0.8152753403705472
458,1.908142258472292e-09,1.3509504937682958e-09,5.571917647039959e-10,349.9423294451434,-0.0002819122581711619,132.9458590743462,1.5922388285734399e-12,0.8173164759472653
459,1.9061980288702272e-09,1.3527731227658545e-09,5.534249061043718e-10,351.06590371288996,-0.0002836333202252331,133.56382902275848,1.5764131470795746e-12,0.8193350577704624
460,1.9042629644665765e-09,1.354587159796508e-09,5.496758046700682e-10,352.1841813937077,-0.0002877366339939765,134.17888582902685,1.5607623332053746e-12,0.8213313350503348
461,1.902337119206924e-09,1.356392554288665e-09,5.459445649182594e-10,353.29713131233336,-0.00028194491437598114,134.7910123466426,1.5452844547317185e-12,0.8233055542434032
462,1.900420545391371e-09,1.3581892572132995e-09,5.42231288178071e-10,354.4047232444313,-0.00029036483416939316,135.4001919521111,1.5299776007897518e-12,0.8252579590829399
463,1.8985132936786065e-09,1.3599772210801375e-09,5.385360725984684e-10,355.50692791424075,-0.0002910326527404224,136.00640854365685,1.514839881624979e-12,0.8271887906090588
464,1.896615413090496e-09,1.3617563999333557e-09,5.34859013157141e-10,356.60371699192564,-0.00029256061546557003,136.60964653976666,1.4998694283639548e-12,0.8290982871984751
465,1.8947269510171732e-09,1.3635267493468075e-09,5.312002016703653e-10,357.69506309063155,-0.00028921307262044267,137.20989087757064,1.4850643927835582e-12,0.8309866845939339
466,1.89284795322262e-09,1.3652882264187883e-09,5.275597268038321e-10,358.7809397632584,-0.00029447850749382527,137.80712701106728,1.4704229470828145e-12,0.8328542159333145
467,1.89097846385075e-09,1.3670407897663379e-09,5.239376740844124e-10,359.8613214989486,-0.0002926271352651946,138.40134090919165,1.4559432836572384e-12,0.8347011117784134
468,1.889118525431953e-09,1.3687843995191027e-09,5.203341259128505e-10,360.93618371930296,-0.0002940450901650899,138.99251905373467,1.4416236148756701e-12,0.8365276001434094
469,1.8872681788901147e-09,1.370519017312755e-09,5.167491615773599e-10,362.0055027743236,-0.00029594995645832763,139.58064843711108,1.427462172859578e-12,0.838333906523013
470,1.8854274635500934e-09,1.372244606281986e-09,5.131828572681073e-10,363.06925593809507,-0.00030032713978672053,140.16571655998433,1.4134572092648002e-12,0.8401202539203061
471,1.8835964171456398e-09,1.3739611310530782e-09,5.096352860925609e-10,364.12742140420545,-0.00030017235183063713,140.74771142874837,1.3996069950656974e-12,0.8418868628742733
472,1.8817750758277565e-09,1.3756685577360692e-09,5.061065180916868e-10,365.1799782809159,-0.000296831514238229,141.32662155287062,1.385909820341691e-12,0.8436339514870292
473,1.8799634741734874e-09,1.3773668539165166e-09,5.025966202569701e-10,366.22690658608275,-0.0003039822827397835,141.902435942099,1.3723639940661576e-12,0.8453617354507452
474,1.8781616451951135e-09,1.379055988646868e-09,4.991056565482455e-10,367.2681872418397,-0.00030428051599665066,142.4751441035376,1.3589678438976612e-12,0.8470704280742779
475,1.8763696203497698e-09,1.3807359324374585e-09,4.956336879123113e-10,368.30380206904556,-0.0003041515123915305,143.04473603859216,1.3457197159734868e-12,0.8487602403095043
476,1.8745874295494403e-09,1.3824066572471284e-09,4.921807723023119e-10,369.3337337815032,-0.000303412213413242,143.61120223979134,1.332617974705459e-12,0.8504313807773649
477,1.8728151011713504e-09,1.3840681364734885e-09,4.887469646978624e-10,370.3579659799557,-0.000305723431171006,144.1745336874839,1.319661002578014e-12,0.8520840557936207
478,1.871052662068729e-09,1.385720344942828e-09,4.853323171259009e-10,371.3764831458674,-0.0003059324608832025,144.73472184641864,1.3068471999485074e-12,0.853718469394323
479,1.8693001375819306e-09,1.3873632588996873e-09,4.819368786822433e-10,372.38927063499494,-0.0003107342838644743,145.29175866220825,1.2941749848497212e-12,0.855334823361005
480,1.8675575515499183e-09,1.3889968559960975e-09,4.785606955538204e-10,373.3963146707531,-0.00030788657886068156,145.8456365576806,1.2816427927945603e-12,0.8569333172455917
481,1.8658249263220795e-09,1.390621115280499e-09,4.752038110415791e-10,374.39760233738525,-0.0003098077864302981,146.3963484291223,1.269249076582903e-12,0.8585141483950379
482,1.8641022827703764e-09,1.3922360171863532e-09,4.718662655840229e-10,375.3931215729412,-0.0003152979464627405,146.9438876424168,1.2569923061105857e-12,0.8600775119756906
483,1.8623896403018205e-09,1.3938415435204477e-09,4.685480967813731e-10,376.3828611620699,-0.00031018520639795156,147.48824802908007,1.2448709681805012e-12,0.861623600997385
484,1.8606870168712498e-09,1.3954376774509192e-09,4.6524933942033026e-10,377.36681072863365,-0.000309829700605439,148.02942388219847,1.2328835663157813e-12,0.8631526063372728
485,1.858994428994406e-09,1.397024403494992e-09,4.6197002549941357e-10,378.34496072815125,-0.0003170943334529203,148.56740995227256,1.2210286205750437e-12,0.8646647167633873
486,1.8573118917613037e-09,1.3986017075064465e-09,4.587101842548572e-10,379.3173024400724,-0.0003165817702316302,149.1022014429678,1.209304667369683e-12,0.8661601189579486
487,1.8556394188498735e-09,1.4001695766628301e-09,4.554698421870428e-10,380.2838279598931,-0.00031502733330418157,149.6337940067781,1.1977102592831775e-12,0.8676389975404111
488,1.8539770225398692e-09,1.4017279994524183e-09,4.522490230874507e-10,381.24453019111826,-0.0003219069587239001,150.16218374060531,1.1862439648923954e-12,0.8691015350902557
489,1.8523247137270361e-09,1.4032769656609336e-09,4.490477480661022e-10,382.1994028370749,-0.00032403968853112787,150.68736718125632,1.174904368590873e-12,0.8705479121695315
490,1.850682501937518e-09,1.4048164663580384e-09,4.458660355794788e-10,383.1484403925846,-0.00032376252916743254,151.20934130086286,1.1636900704140464e-12,0.8719783073451471
491,1.8490503953425028e-09,1.4063464938836067e-09,4.4270390145889553e-10,384.0916381355013,-0.00032340462541144313,151.72810350222738,1.152599685866415e-12,0.8733928972109164
492,1.8474284007730907e-09,1.4078670418337838e-09,4.39561358939306e-10,385.02899211811746,-0.0003245224004523104,152.24365161409636,1.1416318457506164e-12,0.8747918564093602
493,1.8458165237353764e-09,1.4093781050468526e-09,4.3643841868852286e-10,385.96049915845094,-0.0003232390154269604,152.75598388636797,1.1307851959983835e-12,0.8761753576532674
494,1.84421476842573e-09,1.4108796795888997e-09,4.3333508883682935e-10,386.88615683140966,-0.0003249979975007081,153.2650989852327,1.1200583975033781e-12,0.8775435717470181
495,1.8426231377462785e-09,1.4123717627393123e-09,4.3025137500696555e-10,387.8059634598494,-0.0003291017500083921,153.77099598825515,1.1094501259558651e-12,0.8788966676076703
496,1.841041633320561e-09,1.4138543529760935e-09,4.2718728034446704e-10,388.7199181055234,-0.0003265425244416597,154.27367437939614,1.0989590716792165e-12,0.8802348122858142
497,1.8394702555093613e-09,1.4153274499610234e-09,4.241428055483374e-10,389.6280205599335,-0.00032498997402605304,154.77313404398092,1.088583939468221e-12,0.8815581709861963
498,1.8379090034267028e-09,1.4167910545246671e-09,4.211179489020356e-10,390.53027133508766,-0.0003273980445017793,155.26937526361576,1.0783234484291814e-12,0.8828669070881147
499,1.8363578749559938e-09,1.4182451686512356e-09,4.181127063047572e-10,391.4266716541692,-0.00032885711996691585,155.76239871105602,1.068176331821776e-12,0.8841611821655898
500,1.8348168667663121e-09,1.4196897954633195e-09,4.151270713029929e-10,392.3172234421236,-0.0003318393285081979,156.25220544502858,1.058141336902672e-12,0.8854411560073123
501,1.8332859743288339e-09,1.4211249392064913e-09,4.121610351223425e-10,393.2019293161685,-0.0003309459418369581,156.7387969050128,1.0482172247708612e-12,0.8867069866363697
502,1.8317651919333693e-09,1.4225506052337998e-09,4.092145866995698e-10,394.0807925762338,-0.00033587216514024525,157.22217490598217,1.0384027702147102e-12,0.8879588303297563
503,1.8302545127050266e-09,1.4239667999901514e-09,4.0628771271487536e-10,394.9538171953335,-0.0003334577443547172,157.7023416331089,1.0286967615606976e-12,0.8891968416376661
504,1.8287539286209723e-09,1.4253735309965978e-09,4.033803976243731e-10,395.8210078098805,-0.00033614732926675456,158.17929963643704,1.0190980005238214e-12,0.8904211734025738
505,1.8272634305272833e-09,1.426770806834533e-09,4.004926236927506e-10,396.6823697099435,-0.0003347172706816528,158.65305182552342,1.0096053020596635e-12,0.8916319767781041
506,1.8257830081559028e-09,1.4281586371298068e-09,3.976243710260957e-10,397.5379088294558,-0.00033704650840713364,159.12360146405337,1.0002174942180848e-12,0.8928294012476933
507,1.8243126501416473e-09,1.4295370325367741e-09,3.947756176048731e-10,398.3876317363788,-0.00034115094196867285,159.59095216442947,9.90933417998539e-13,0.8940135946430435
508,1.8228523440393037e-09,1.4309060047222698e-09,3.919463393170339e-10,399.23154562282724,-0.0003397010632351454,160.05510788234108,9.817519272069848e-13,0.8951847031623744
509,1.8214020763407756e-09,1.432265566349536e-09,3.891365099912393e-10,400.0696582951578,-0.00033849969592400486,160.51607291131285,9.726718883143785e-13,0.8963428713884721
510,1.8199618324922812e-09,1.433615731062096e-09,3.863461014301852e-10,400.9019781640304,-0.0003441669291573881,160.97385187723847,9.636921803167316e-13,0.8974882423065393
511,1.8185315969115998e-09,1.434956513467591e-09,3.8357508344400793e-10,401.7285142344426,-0.00034399230698904784,161.4284497328995,9.54811694596713e-13,0.8986209573218479
512,1.8171113530053452e-09,1.4362879291215854e-09,3.8082342388375904e-10,402.5492760957461,-0.00034537019361903086,161.8798717524743,9.460293347867813e-13,0.8997411562771962
513,1.8157010831862713e-09,1.43760999451134e-09,3.780910886749309e-10,403.3642739116461,-0.00034777622625019593,162.32812352603787,9.373440166338303e-13,0.9008489774701747
514,1.814300768890596e-09,1.4389227270395779e-09,3.7537804185101737e-10,404.1735184101906,-0.00034380776351587494,162.77321095405574,9.287546678653274e-13,0.9019445576702388
515,1.8129103905953334e-09,1.440226145008234e-09,3.726842455870988e-10,404.97702087375353,-0.0003440469632677701,163.21514024187485,9.202602280569357e-13,0.9030280321355949
516,1.8115299278356298e-09,1.4415202676021986e-09,3.700096602334303e-10,405.7747931290152,-0.00034600083519319315,163.65391789421244,9.118596485015927e-13,0.9040995346298989
517,1.8101593592220986e-09,1.4428051148730732e-09,3.673542443490252e-10,406.5668475369458,-0.00034804106507641615,164.08955070964723,9.035518920800418e-13,0.9051591974387702
518,1.8087986624581434e-09,1.4440807077229282e-09,3.6471795473521535e-10,407.3531969827944,-0.0003495488879949694,164.52204577511324,8.953359331327899e-13,0.9062071513861237
519,1.8074478143572599e-09,1.445347067888083e-09,3.6210074646917687e-10,408.13385486608956,-0.00034987803521684065,164.95141046040018,8.872107573334822e-13,0.9072435258503212
520,1.8061067908603144e-09,1.4466042179229068e-09,3.5950257293740663e-10,408.9088350906535,-0.00035272524555867417,165.37765241266104,8.791753615636754e-13,0.9082684487801435
521,1.804775567052791e-09,1.4478521811836532e-09,3.5692338586913803e-10,409.67815205463535,-0.0003503731645652724,165.8007795509302,8.712287537889942e-13,0.9092820467105875
522,1.8034541171820043e-09,1.4490909818123232e-09,3.543631353696812e-10,410.4418206405659,-0.0003509619946807524,166.22080006065406,8.63369952936657e-13,0.9102844447784877
523,1.8021424146742567e-09,1.450320644720579e-09,3.5182176995367743e-10,411.1998562054389,-0.0003520734352846039,166.63772238823526,8.555979887743548e-13,0.911275766737965
524,1.8008404321519555e-09,1.4515411955737e-09,3.492992365782544e-10,411.95227457082177,-0.00035587939975583843,167.0515552355936,8.479119017904676e-13,0.9122561349757057
525,1.7995481414506645e-09,1.4527526607745939e-09,3.467954806760703e-10,412.69909201299845,-0.0003555331325623837,167.4623075547445,8.403107430756052e-13,0.9132256705260707
526,1.7982655136361035e-09,1.4539550674478657e-09,3.443104461882376e-10,413.44032525315,-0.00035688741730201376,167.8699885423988,8.327935742054573e-13,0.9141844930860386
527,1.7969925190210657e-09,1.455148443423954e-09,3.4184407559711143e-10,414.1759914475734,-0.0003538381170399183,168.2746076345824,8.253594671249366e-13,0.9151327210299826
528,1.7957291271822717e-09,1.456332817223335e-09,3.393963099589364e-10,414.90610817794453,-0.00035790880223687615,168.6761745012812,8.180075040336028e-13,0.9160704714242853
529,1.7944753069771365e-09,1.4575082180407991e-09,3.369670889363378e-10,415.6306934416265,-0.0003628788025511796,169.07469904111056,8.107367772723536e-13,0.9169978600417916
530,1.79323102656046e-09,1.45867467572981e-09,3.345563508306492e-10,416.34976564202657,-0.0003591576751809867,169.4701913760117,8.035463892113667e-13,0.9179150013761012
531,1.7919962534010146e-09,1.4598322207869487e-09,3.3216403261406556e-10,417.0633435790065,-0.0003570237612627134,169.8626618459771,7.964354521392791e-13,0.9188220086557042
532,1.7907709542980554e-09,1.460980884336442e-09,3.297900699616131e-10,417.7714464393457,-0.0003602451535796378,170.25212100380554,7.894030881535936e-13,0.91971899385796
533,1.7895550953977142e-09,1.4621206981147879e-09,3.274343972829263e-10,418.47409378726337,-0.00036067738367131233,170.63857960988923,7.824484290522934e-13,0.9206060677229218
534,1.7883486422093025e-09,1.4632516944554789e-09,3.2509694775382295e-10,419.17130555499966,-0.0003631787087501194,171.02204862703258,7.755706162266559e-13,0.9214833397670081
535,1.7871515596214949e-09,1.4643739062738235e-09,3.227776533476708e-10,419.86310203346096,-0.0003680017722656854,171.4025392153084,7.687688005552511e-13,0.9223509182965242
536,1.7859638119184092e-09,1.465487367051876e-09,3.204764448665333e-10,420.5495038629281,-0.0003684813687401402,171.78006272694648,7.620421422991094e-13,0.9232089104210319
537,1.7847853627955688e-09,1.466592110823475e-09,3.1819325197209274e-10,421.23053202383426,-0.0003681483311589514,172.1546307012616,7.553898109980513e-13,0.9240574220665752
538,1.7836161753757318e-09,1.4676881721593951e-09,3.15928003216336e-10,421.9062078276108,-0.00036669942939590984,172.52625485961883,7.488109853681577e-13,0.9248965579887554
539,1.7824562122246189e-09,1.4687755861526163e-09,3.13680626072002e-10,422.5765529076059,-0.00036660887064834903,172.89494710043863,7.423048532003777e-13,0.9257264217856661
540,1.781305435366489e-09,1.4698543884037083e-09,3.1145104696278094e-10,423.24158921007745,-0.00036662693990149306,173.26071949424298,7.358706112602538e-13,0.926547115910682
541,1.7801638062996026e-09,1.4709246150063454e-09,3.09239191293257e-10,423.9013389852599,-0.0003694574090935772,173.6235842787419,7.295074651887571e-13,0.9273587416851076
542,1.7790312860115363e-09,1.4719863025329427e-09,3.070449834785932e-10,424.5558247785124,-0.00036762720986900047,173.98355385396547,7.232146294042163e-13,0.9281613993106868
543,1.77790783499437e-09,1.4730394880204233e-09,3.0486834697394625e-10,425.2050694215428,-0.0003708590185280337,174.34064077743616,7.169913270053319e-13,0.928955187881973
544,1.7767934132597268e-09,1.4740842089561166e-09,3.0270920430361045e-10,425.84909602371613,-0.00037246085691163623,174.69485775938898,7.108367896752613e-13,0.9297402053985636
545,1.7756879803536735e-09,1.4751205032637901e-09,3.005674770898823e-10,426.4879279634437,-0.0003700948828747783,175.04621765803583,7.047502575867642e-13,0.9305165487771985
546,1.774591495371467e-09,1.476148409289825e-09,2.984430860816419e-10,427.12158887965916,-0.0003743673038668453,175.39473347487615,6.987309793083949e-13,0.9312843138637251
547,1.773503916972166e-09,1.47716796578952e-09,2.9633595118264523e-10,427.750102663378,-0.00037873081843716084,175.74041835005588,6.92778211711733e-13,0.932043595444932
548,1.7724252033930754e-09,1.4781792119135504e-09,2.942459914795242e-10,428.3734934493471,-0.00037612081204260733,176.0832855577738,6.868912198796381e-13,0.9327944872602503
549,1.7713553124640457e-09,1.4791821871945575e-09,2.921731252694877e-10,428.99178560778137,-0.00037453487312668384,176.42334850173714,6.810692770155178e-13,0.9335370820133269
550,1.7702942016216198e-09,1.4801769315338976e-09,2.9011727008772143e-10,429.6050037361913,-0.0003815999139075546,176.76062071066636,6.75311664353599e-13,0.9342714713834696
551,1.7692418279230097e-09,1.4811634851885273e-09,2.8807834273448204e-10,430.2131726513009,-0.0003768643021234553,177.09511583385034,6.696176710701908e-13,0.9349977460369655
552,1.7681981480599273e-09,1.4821418887580453e-09,2.8605625930188105e-10,430.81631738105904,-0.00037751880509798765,177.4268476367522,6.639865941959272e-13,0.9357159956382746
553,1.7671631183722431e-09,1.4831121831718857e-09,2.84050935200357e-10,431.41446315674324,-0.00038040629485085886,177.75582999666682,6.584177385289803e-13,0.9364263088610995
554,1.7661366948614912e-09,1.4840744096766603e-09,2.8206228518483025e-10,432.007635405158,-0.0003812113382614594,178.08207689842928,6.529104165492316e-13,0.9371287733993328
555,1.7651188332041976e-09,1.4850286098236577e-09,2.8009022338054e-10,432.59585974092874,-0.0003798584234578949,178.4056024301772,6.47463948333392e-13,0.9378234759778836
556,1.7641094887650562e-09,1.4859748254564977e-09,2.7813466330855854e-10,433.17916195889103,-0.0003807091180742147,178.72642077916436,6.420776614710605e-13,0.9385105023633852
557,1.7631086166099266e-09,1.486913098698944e-09,2.7619551791098197e-10,433.75756802657673,-0.0003777707791686986,179.04454622762802,6.367508909817089e-13,0.9391899373747821
558,1.7621161715186678e-09,1.4878434719428726e-09,2.742726995757942e-10,434.33110407679743,-0.00038021089935759417,179.35999314870986,6.314829792325854e-13,0.9398618648938029
559,1.7611321079978025e-09,1.4887659878363992e-09,2.723661201614026e-10,434.89979640032664,-0.0003847866871201752,179.67277600243128,6.262732758575235e-13,0.9405263678753158
560,1.760156380293012e-09,1.489680689272168e-09,2.704756910208433e-10,435.4636714386789,-0.00038399300236025073,179.98290933172188,6.211211376766504e-13,0.9411835283575701
561,1.7591889424014561e-09,1.4905876193758009e-09,2.6860132302565475e-10,436.02275577698987,-0.00038152654302481693,180.2904077585033,6.160259286169797e-13,0.941833427472324
562,1.7582297480839244e-09,1.491486821494507e-09,2.6674292658941747e-10,436.5770761369941,-0.00037979243388323674,180.595285979827,6.109870196338845e-13,0.9424761454548617
563,1.7572787508768143e-09,1.492378339185853e-09,2.6490041169096e-10,437.1266593701032,-0.0003834534158273907,180.8975587640674,6.06003788633436e-13,0.9431117616538984
